TICKER,YEAR,QUARTER,AVG_FINBERT_NEGATIVE,AVG_VADER_NEGATIVE
TRV,2022,3Q,0.0912217820919298,0.055772727272727265
TRV,2022,4Q,0.07575913090588175,0.06923076923076923
TRV,2023,1Q,0.09744802950616745,0.05790909090909091
TRV,2023,2Q,0.03737802156234287,0.07147058823529412
TRV,2023,3Q,0.1979580820893834,0.1126
TRV,2023,4Q,0.0009781620633445213,0.097
TRV,2024,1Q,0.21085445460362887,0.08077777777777778
TRV,2024,2Q,0.00029307028463181154,0.168
TRV,2024,3Q,0.11119803928414937,0.078
TRV,2024,4Q,0.24350857264169254,0.07907692307692307
WRB,2021,1Q,0.1409417122577027,0.13782608695652174
WRB,2021,2Q,0.34086970614400314,0.14713636363636365
WRB,2021,3Q,0.21884560255824112,0.10096296296296296
WRB,2021,4Q,0.19749064596241703,0.13283333333333333
WRB,2022,1Q,0.11601491891841298,0.10246153846153847
WRB,2022,2Q,0.11632575610101561,0.09412121212121212
WRB,2022,3Q,0.16578010480143238,0.08854285714285713
WRB,2022,4Q,0.22724553579736104,0.07533333333333332
WRB,2023,1Q,0.12870539705682454,0.06642307692307693
WRB,2023,2Q,0.25746566980948593,0.056541666666666664
WRB,2023,3Q,0.16911847309682312,0.05072413793103448
WRB,2023,4Q,0.1317975328782943,0.06276666666666667
WRB,2024,1Q,0.4602141310372293,0.11330769230769232
WRB,2024,2Q,0.1639066639228864,0.05044444444444445
WRB,2024,3Q,0.1667638735458801,0.058823529411764705
WRB,2024,4Q,0.28844126089214767,0.08874418604651163
