TICKER,YEAR,QUARTER,AVG_FINBERT_NEGATIVE,AVG_VADER_NEGATIVE
APO,2023,1Q,8.572185810560308e-05,0.0166
APO,2023,2Q,3.106727221790739e-05,0.0
APO,2023,3Q,0.0063335366963815755,0.031
APO,2024,1Q,0.0032899717780132606,0.0
APO,2024,2Q,0.0002879637613659585,0.0
APO,2024,3Q,1.2341073052368756e-08,0.0
APO,2024,4Q,5.846660315000918e-06,0.0
AXS,2007,3Q,0.19163424875151777,0.0960392156862745
AXS,2007,4Q,0.34864909112627285,0.09821951219512193
AXS,2008,1Q,0.1834007730766692,0.0987
AXS,2008,2Q,0.3380351837723185,0.10333333333333333
AXS,2008,3Q,0.40831329973020886,0.08368888888888888
AXS,2008,4Q,0.13924107191097604,0.07108510638297871
AXS,2009,1Q,0.23575488300983435,0.089375
AXS,2009,2Q,0.17000232809039276,0.08422916666666665
AXS,2009,3Q,0.12704194444554442,0.10330769230769231
AXS,2009,4Q,0.22961602235297876,0.07786206896551724
AXS,2010,1Q,0.33304120652615893,0.08238461538461538
AXS,2010,2Q,0.24031076725619682,0.07715254237288136
AXS,2010,3Q,0.3564094781476746,0.09239024390243902
AXS,2010,4Q,0.3125551244659491,0.06590566037735848
AXS,2011,1Q,0.34193388865359997,0.13571666666666665
AXS,2011,2Q,0.2834163453036096,0.11137878787878788
AXS,2011,3Q,0.2186158303947431,0.11219148936170212
AXS,2011,4Q,0.33527424495686187,0.11633898305084744
AXS,2012,1Q,0.24376684641317417,0.08283720930232558
AXS,2012,2Q,0.2719996901094572,0.09253030303030302
AXS,2012,3Q,0.19329466174076673,0.08804285714285714
AXS,2012,4Q,0.15498918086346195,0.08105
AXS,2013,1Q,0.13465399798870803,0.06454838709677418
AXS,2013,2Q,0.19581877345044926,0.08414583333333332
AXS,2013,3Q,0.10579428269853136,0.08164583333333333
AXS,2013,4Q,0.11640866982764056,0.08353333333333333
AXS,2014,1Q,0.13616349834135175,0.0683076923076923
AXS,2014,2Q,0.22885680738519926,0.08466037735849055
AXS,2014,3Q,0.2944545602253454,0.08747058823529412
AXS,2014,4Q,0.17993594681177508,0.09224528301886793
AXS,2015,1Q,0.2957181788494399,0.10951162790697673
AXS,2015,2Q,0.48775303416129406,0.11870454545454545
AXS,2015,3Q,0.25771942442857926,0.10025806451612902
AXS,2015,4Q,0.2614111479763046,0.08245614035087719
AXS,2016,1Q,0.1996453030172155,0.05941269841269841
AXS,2016,2Q,0.11492672761078078,0.08681395348837208
AXS,2016,3Q,0.17971119872881516,0.06533333333333333
AXS,2016,4Q,0.26156414295209623,0.08191666666666665
AXS,2017,1Q,0.2943225209542963,0.07523333333333332
AXS,2017,2Q,0.24824561787717453,0.14629999999999999
AXS,2017,3Q,0.1831812720949769,0.1312439024390244
AXS,2017,4Q,0.19235647255129062,0.0786
AXS,2018,1Q,0.13124593070494742,0.07063157894736842
AXS,2018,2Q,0.20485655354791246,0.0628125
AXS,2018,3Q,0.2342273054508291,0.05226666666666667
AXS,2018,4Q,0.3414107432370245,0.062047619047619046
AXS,2019,1Q,0.242039755552788,0.08665714285714285
AXS,2019,2Q,0.21100398823300298,0.06439999999999999
AXS,2019,3Q,0.25356582394411287,0.08059574468085105
AXS,2019,4Q,0.19408236341983695,0.09502380952380951
AXS,2020,1Q,0.14653473188872307,0.059538461538461526
AXS,2020,2Q,0.1200719496288357,0.03732352941176471
AXS,2020,3Q,0.3279848702828215,0.09177358490566036
AXS,2020,4Q,0.17970446666328907,0.08952941176470589
AXS,2021,1Q,0.2635495173851064,0.047138888888888876
AXS,2021,2Q,0.15150943500732195,0.06773333333333334
AXS,2021,3Q,0.2983762856160054,0.07763333333333332
AXS,2021,4Q,0.19815614745976617,0.08109756097560976
AXS,2022,1Q,0.3497762693659712,0.09425641025641025
AXS,2022,2Q,0.26567707176061683,0.08117021276595744
AXS,2022,3Q,0.33985734575207605,0.055063829787234043
AXS,2022,4Q,0.18057953938089644,0.09922448979591836
AXS,2023,1Q,0.09759327010734323,0.06403125
AXS,2023,2Q,0.06941864279665,0.04549999999999999
AXS,2023,3Q,0.06397484274061405,0.07008163265306122
AXS,2023,4Q,0.1114059125228297,0.06422222222222222
AXS,2024,1Q,0.1114059125228297,0.06422222222222222
AXS,2024,2Q,0.2041534258112266,0.03978260869565218
AXS,2024,3Q,0.22482839462654944,0.07068181818181818
AXS,2024,4Q,0.19692686750987756,0.0634705882352941
BRK,2015,FY,0.11469316980812166,0.07636363636363636
BRK,2016,FY,0.3391192476354775,0.06787499999999999
BRK,2017,FY,0.4067069118086279,0.17659090909090908
BRK,2018,FY,0.2806350029686605,0.030882352941176472
BRK,2019,FY,0.2820064861311122,0.06309090909090909
BRK,2020,FY,0.4386332102262208,0.15233333333333332
BRK,2021,FY,0.14532193102283283,0.077625
BRK,2022,FY,0.23328791995386886,0.11208333333333333
BRK,2023,FY,0.3697346605199475,0.08471428571428571
CB,2007,3Q,0.16753168622767156,0.0754
CB,2007,4Q,0.3927365996642038,0.10055555555555554
CB,2008,1Q,0.35706174890962455,0.018166666666666668
CB,2008,2Q,0.32935025887440467,0.10092857142857141
CB,2009,1Q,0.23510324762156545,0.047647058823529403
CB,2009,2Q,0.10623983838602165,0.07836363636363636
CB,2009,3Q,0.06286422834464031,0.05783333333333333
CB,2009,4Q,0.0013535073129937632,0.07566666666666667
CB,2010,1Q,0.15795771704981956,0.06942857142857142
CB,2010,2Q,0.22133671122252976,0.11061538461538462
CB,2010,4Q,0.17710628938836206,0.08115384615384615
CB,2011,1Q,0.24526485409572713,0.09451851851851852
CB,2011,2Q,0.11555218303686698,0.1643
CB,2011,3Q,0.2874516200340849,0.13548
CB,2011,4Q,0.5011597357506781,0.10936842105263157
CB,2012,1Q,0.21921935675816678,0.0678
CB,2012,2Q,0.4369308461621907,0.091125
CB,2012,3Q,0.34001673161239726,0.17288888888888887
CB,2012,4Q,0.2562084550670794,0.043416666666666666
CB,2013,1Q,0.20756686265220722,0.046299999999999994
CB,2013,2Q,0.2821638404883205,0.05231818181818182
CB,2013,3Q,0.21003731641872936,0.06105555555555556
CB,2013,4Q,0.11108278866325598,0.03934782608695652
CB,2014,1Q,0.12008001050112266,0.03308333333333333
CB,2014,2Q,0.2115628398163699,0.04492857142857142
CB,2014,3Q,0.1357925335897064,0.049368421052631575
CB,2014,4Q,0.1749348794758023,0.004416666666666667
CB,2015,1Q,0.200022579959412,0.04416666666666666
CB,2015,2Q,0.12851618312106436,0.029625
CB,2015,3Q,0.4926561424183939,0.06563636363636363
CB,2015,4Q,0.4992102046653599,0.07525
CB,2016,1Q,0.535062071937015,0.15683333333333332
CB,2016,2Q,0.2886742043184767,0.059062500000000004
CB,2016,3Q,0.22768894329682948,0.05028
CB,2016,4Q,0.42022374712480787,0.08505555555555556
CB,2017,1Q,0.6238415743646328,0.0965
CB,2017,2Q,0.2981350657937925,0.1505
CB,2017,3Q,0.17594419001538436,0.14168
CB,2017,4Q,0.2372326133256874,0.10550000000000001
CB,2018,1Q,0.3251652240630077,0.13276470588235295
CB,2018,2Q,0.24872458276546094,0.14962499999999998
CB,2018,3Q,0.21400091667108143,0.08807692307692308
CB,2018,4Q,0.2208194630556261,0.11753846153846154
CB,2019,1Q,0.16849498682917968,0.07947058823529411
CB,2019,2Q,0.3071687166058814,0.09645454545454545
CB,2019,3Q,0.1252474488842982,0.17941666666666664
CB,2019,4Q,0.20791005446645086,0.11733333333333333
CB,2020,1Q,0.27439326809410886,0.12934782608695652
CB,2020,2Q,0.23327863672252488,0.13341379310344828
CB,2020,3Q,0.29941313155519095,0.07584615384615384
CB,2020,4Q,0.47093990281750847,0.1319
CB,2021,1Q,0.4808227302675334,0.11028571428571428
CB,2021,2Q,0.23785446418281506,0.13971428571428568
CB,2021,3Q,0.20197027564923736,0.08
CB,2021,4Q,0.17448334645949787,0.07969230769230767
CB,2022,1Q,0.20061985217258163,0.1301
CB,2022,2Q,0.2492500641866687,0.20525
CB,2022,3Q,0.298386184794487,0.0958235294117647
CB,2022,4Q,0.06630422581006641,0.08078571428571428
CB,2023,1Q,0.24892088711136462,0.08979999999999998
CB,2023,2Q,0.36036898987367744,0.14825
CB,2023,3Q,0.08959842780958496,0.09423076923076922
CB,2023,4Q,0.519693421156262,0.12079999999999999
CB,2024,1Q,0.14316249186732258,0.14014285714285715
CB,2024,2Q,0.3336717179761308,0.17
CB,2024,3Q,0.44538147592174765,0.12666666666666665
CB,2024,4Q,0.4284740589488514,0.17331249999999998
CINF,2008,2Q,0.39999945899705835,0.24486666666666668
CINF,2008,3Q,0.36885702581165347,0.1338125
CINF,2009,1Q,0.17103056513640058,0.26285714285714284
CINF,2009,2Q,0.467854330818227,0.21599999999999997
CINF,2009,3Q,0.5417112920092352,0.15057142857142858
CINF,2009,4Q,0.1999190720765297,0.16440000000000002
CINF,2010,1Q,0.0025240644113899468,0.133
CINF,2010,3Q,0.15992822182407168,0.1431428571428571
CINF,2010,4Q,0.056746421476041066,0.05928571428571428
CINF,2011,2Q,0.2941109864728371,0.14917241379310345
CINF,2011,3Q,0.12684063018568012,0.1382
CINF,2011,4Q,0.2668846113684954,0.14888888888888888
CINF,2012,1Q,0.16265320265673802,0.08841666666666666
CINF,2012,2Q,0.016280319189116738,0.10510526315789473
CINF,2012,3Q,0.01649731000097775,0.1053846153846154
CINF,2012,4Q,0.0014188937914873523,0.1637222222222222
CINF,2013,1Q,0.22495823447864038,0.22366666666666665
CINF,2013,2Q,0.0014274337673869583,0.2585
CINF,2013,3Q,0.2302753115297804,0.16774999999999998
CINF,2013,4Q,0.11050806135910483,0.1653333333333333
CINF,2014,1Q,0.16664836091928042,0.15733333333333333
CINF,2014,2Q,0.1338853978022677,0.1842222222222222
CINF,2014,3Q,7.41469630937919e-05,0.1406666666666667
CINF,2014,4Q,0.08146308305159823,0.14457142857142857
CINF,2015,1Q,0.2840682290913894,0.07572727272727273
CINF,2015,2Q,0.28512163195774776,0.09228571428571429
CINF,2015,3Q,0.12434013896801852,0.11124999999999999
CINF,2015,4Q,0.20195904602614684,0.1258
CINF,2016,1Q,0.00036355448399393855,0.045000000000000005
CINF,2016,2Q,0.10773954070592885,0.13263636363636364
CINF,2016,3Q,0.0023036127216610313,0.03622222222222222
CINF,2016,4Q,0.05843966887622728,0.15133333333333332
CINF,2017,1Q,0.17055770514627766,0.12499999999999999
CINF,2017,2Q,0.12087006338258321,0.14333333333333334
CINF,2017,3Q,0.23363916773190496,0.15994117647058823
CINF,2017,4Q,0.01756184387605855,0.19016666666666668
CINF,2018,1Q,0.20000961186108857,0.0486
CINF,2018,2Q,0.11568207371390035,0.10033333333333332
CINF,2018,3Q,0.22220880320152003,0.06588888888888889
CINF,2018,4Q,0.16974403632023277,0.17777777777777776
CINF,2019,1Q,0.22182063865452864,0.09449999999999999
CINF,2019,2Q,0.252462164427143,0.118125
CINF,2019,3Q,1.741330166282751e-06,0.10099999999999995
CINF,2019,4Q,0.03319932256128327,0.10049999999999998
CINF,2020,1Q,0.08540304824828278,0.17538888888888887
CINF,2020,2Q,0.22846608821431505,0.23957142857142855
CINF,2020,3Q,0.20833857845660628,0.1848125
CINF,2020,4Q,0.1382663119625796,0.18473684210526314
CINF,2021,1Q,0.003423744017987603,0.145375
CINF,2021,2Q,0.08915575634565788,0.16508333333333333
CINF,2021,3Q,0.33329118312292616,0.19683333333333333
CINF,2021,4Q,0.2470937747075874,0.206125
CINF,2022,1Q,0.2027496159200268,0.2816666666666667
CINF,2022,2Q,0.31918141259274746,0.21355555555555558
CINF,2022,3Q,0.5017752404454179,0.15643749999999998
CINF,2022,4Q,0.1792821424726384,0.10977272727272727
CINF,2023,1Q,0.22799375491968868,0.1355185185185185
CINF,2023,2Q,0.00026311112759886285,0.2558333333333333
CINF,2023,3Q,0.033090925849680854,0.21475
CINF,2023,4Q,0.1139673414842398,0.169125
CINF,2024,1Q,0.048963413819648464,0.18114285714285713
CINF,2024,2Q,0.06224516299620916,0.20716666666666664
CINF,2024,3Q,0.39780559890553296,0.2079090909090909
CNA,2007,3Q,0.0013375427163968593,0.029833333333333333
CNA,2007,4Q,0.1559924983885139,0.16699999999999998
CNA,2008,1Q,0.3571435124250265,0.1751111111111111
CNA,2008,2Q,0.6585347188241334,0.23399999999999999
CNA,2008,3Q,0.4161234458129588,0.2397647058823529
CNA,2008,4Q,0.2985697609560496,0.3191
CNA,2009,1Q,0.09025432111426315,0.1089
CNA,2009,2Q,0.03894035197074218,0.18783333333333332
CNA,2009,3Q,0.021964517150880505,0.1089090909090909
CNA,2009,4Q,0.03749789037492232,0.09749999999999999
CNA,2010,1Q,0.11505572181013175,0.11268421052631579
CNA,2010,2Q,0.13224233863752047,0.07263636363636364
CNA,2010,3Q,0.2196016698173019,0.12844444444444447
CNA,2010,4Q,0.17697385263459206,0.1487
CNA,2011,1Q,0.10640235266201435,0.0971764705882353
CNA,2011,2Q,0.15923089758548778,0.12372222222222222
CNA,2011,3Q,0.16671378418868568,0.09081818181818181
CNA,2011,4Q,0.15812576791074925,0.0705
CNA,2012,1Q,0.07476609580605019,0.10446666666666667
CNA,2012,2Q,0.0648355318166465,0.1065
CNA,2012,3Q,0.05736830480430166,0.07205555555555555
CNA,2012,4Q,0.0054300040858677725,0.03169999999999999
CNA,2013,1Q,0.0476977880396978,0.04980952380952381
CNA,2013,2Q,0.06312182715319807,0.027374999999999993
CNA,2013,3Q,0.1335469796787075,0.059904761904761905
CNA,2013,4Q,0.12577432756888351,0.044719999999999996
CNA,2014,1Q,0.1494244290881476,0.11739999999999999
CNA,2014,2Q,0.12649934344894218,0.1031
CNA,2014,3Q,0.14331815894230227,0.06413636363636363
CNA,2014,4Q,0.00016716784485736302,0.029357142857142852
CNA,2015,1Q,0.0036605036664497507,0.07463636363636363
CNA,2015,2Q,0.15777063762828566,0.09952941176470587
CNA,2015,3Q,0.1099358564171479,0.09066666666666665
CNA,2015,4Q,0.14026231891970092,0.0706923076923077
CNA,2016,1Q,0.05061567173864988,0.08376923076923076
CNA,2016,2Q,0.33040681886441864,0.11549999999999999
CNA,2016,3Q,0.0298540584686835,0.08136363636363636
CNA,2016,4Q,2.8016792015911284e-05,0.01775
CNA,2017,1Q,0.3274874058305765,0.2753333333333333
CNA,2017,2Q,2.7411831419188455e-06,0.27875000000000005
CNA,2017,3Q,0.15273133906441239,0.08862962962962963
CNA,2017,4Q,0.13606228585683888,0.11017391304347825
CNA,2018,1Q,0.09877583564482774,0.13645454545454544
CNA,2018,2Q,0.060938054155993376,0.09811111111111111
CNA,2018,3Q,0.2812325662072007,0.08128571428571427
CNA,2018,4Q,0.2743873885784031,0.11386956521739129
CNA,2019,1Q,0.17888259193258102,0.11939999999999999
CNA,2019,2Q,0.08406859592679716,0.072
CNA,2019,3Q,0.1380294910180709,0.10689473684210526
CNA,2019,4Q,0.1728660404694869,0.12406249999999999
CNA,2020,1Q,0.033479471232184616,0.12126666666666666
CNA,2020,2Q,0.22436668329406512,0.14023076923076921
CNA,2020,3Q,0.01785335454590546,0.08128
CNA,2020,4Q,0.1131577126389275,0.19599999999999998
CNA,2021,1Q,0.17579622213549514,0.15166666666666667
CNA,2021,2Q,0.16731869240049735,0.10223529411764705
CNA,2021,3Q,0.22026085078462876,0.08127777777777777
CNA,2021,4Q,0.17002030546872093,0.18346153846153845
CNA,2022,1Q,0.22093357887297013,0.10094117647058823
CNA,2022,2Q,0.0968090856998908,0.060888888888888895
CNA,2022,3Q,0.2259154464448061,0.07110526315789474
CNA,2022,4Q,0.16111541995603715,0.07770588235294118
CNA,2023,1Q,2.1767377853690143e-05,0.09179999999999996
CNA,2023,2Q,0.22294321710257073,0.037
CNA,2023,3Q,0.0873265928033958,0.06799999999999999
CNA,2023,4Q,0.20292688802969008,0.09541666666666666
CNA,2024,1Q,0.23800891851992098,0.099125
CNA,2024,2Q,0.2884306358117058,0.15414285714285714
CNA,2024,3Q,0.23000800188866066,0.11881818181818181
EG,2007,4Q,0.22563665467374505,0.04852777777777778
EG,2008,3Q,0.2044347615306073,0.06980952380952381
EG,2008,4Q,0.37210485243230035,0.042583333333333334
EG,2009,3Q,0.20879323881360057,0.08047619047619048
EG,2009,4Q,0.1424490908102651,0.06361538461538462
EG,2010,1Q,0.24639285892683463,0.08995
EG,2010,2Q,0.17079837327512046,0.02632
EG,2010,3Q,0.22083314579468782,0.07658064516129032
EG,2011,1Q,0.17308737910529667,0.0914074074074074
EG,2011,2Q,0.3616085911694413,0.09946666666666666
EG,2011,3Q,0.2195128420935524,0.08511764705882352
EG,2011,4Q,0.14187691064156982,0.07288888888888888
EG,2012,1Q,0.0448586365537935,0.06941935483870969
EG,2012,2Q,0.24331543531784577,0.0628095238095238
EG,2012,3Q,0.20758752753971615,0.08954054054054053
EG,2012,4Q,0.14308787178688834,0.06993103448275863
EG,2013,1Q,0.16583632818582572,0.07603846153846153
EG,2013,2Q,0.11896349831486581,0.08336666666666666
EG,2013,4Q,0.09920733883719461,0.08740540540540541
EG,2014,1Q,0.18244101799189372,0.06578947368421052
EG,2014,2Q,0.08920807266002573,0.05313513513513513
EG,2014,3Q,0.15379247774222135,0.07970000000000001
EG,2014,4Q,0.1271324420846731,0.07436585365853658
EG,2015,1Q,0.1472641139564029,0.08864516129032257
EG,2015,2Q,0.30499541037786715,0.06097560975609756
EG,2015,3Q,0.24501596746512094,0.08872413793103448
EG,2015,4Q,0.20430114501700367,0.07682857142857143
EG,2016,1Q,0.4046179463979726,0.07369444444444445
EG,2016,2Q,0.26431537676808436,0.07461363636363637
EG,2016,3Q,0.28906372014014636,0.12578846153846152
EG,2016,4Q,0.3493807740884845,0.09407142857142857
EG,2017,1Q,0.12145112357413224,0.07771428571428571
EG,2017,2Q,0.25416894227581127,0.1224468085106383
EG,2017,3Q,0.13390916617677723,0.1105076923076923
EG,2017,4Q,0.31137759614892196,0.11336507936507936
EG,2018,1Q,0.1318850589597208,0.09624074074074072
EG,2018,2Q,0.1373682329683932,0.1296949152542373
EG,2018,3Q,0.20873702218470055,0.11991525423728812
EG,2018,4Q,0.29871471133947386,0.11627631578947369
EG,2019,1Q,0.12829195437676097,0.07851851851851853
EG,2019,2Q,0.17374763839372157,0.11927272727272727
EG,2019,3Q,0.20343267740992726,0.10662264150943396
EG,2019,4Q,0.12412714077235616,0.11383636363636362
EG,2020,1Q,0.19217947840602886,0.12888235294117645
EG,2020,2Q,0.21380397707574147,0.09943636363636363
EG,2020,3Q,0.17876103373699906,0.11076666666666667
EG,2020,4Q,0.1709420528742751,0.07652083333333333
EG,2021,1Q,0.1347689014926858,0.05235555555555555
EG,2021,2Q,0.0401546485538445,0.06565625
EG,2021,3Q,0.3121229244551933,0.09205263157894734
EG,2021,4Q,0.10582736324157295,0.08961999999999999
EG,2022,1Q,0.15462224112187803,0.08090625
EG,2022,2Q,0.214502149186308,0.10503333333333333
EG,2022,3Q,0.2628234327289696,0.071475
EG,2022,4Q,0.15383776309508018,0.05790243902439025
EG,2023,1Q,0.08969693277331983,0.054840909090909086
EG,2023,2Q,0.23555642946458888,0.12886206896551725
EG,2023,3Q,0.18042844392943455,0.0941875
EG,2023,4Q,0.05382633162772081,0.07591891891891892
EG,2024,1Q,0.14483128831603306,0.09524999999999999
EG,2024,2Q,0.07661215781825462,0.08919230769230767
EG,2024,3Q,0.1860798659605934,0.08452830188679245
EG,2024,4Q,0.19773511791421444,0.10694594594594595
FRFHF,2008,2Q,0.5732726614760165,0.06324999999999999
FRFHF,2009,2Q,0.4134025604923484,0.1235
FRFHF,2009,3Q,0.3574401432273614,0.109625
FRFHF,2009,4Q,0.3946041424884063,0.12247619047619046
FRFHF,2010,2Q,0.2762667740311271,0.16211111111111112
FRFHF,2010,3Q,0.4511461044661701,0.2722
FRFHF,2010,4Q,0.46681535373548405,0.10581818181818181
FRFHF,2011,1Q,0.6941600257877057,0.1557142857142857
FRFHF,2011,2Q,0.16861166721526877,0.052
FRFHF,2011,3Q,0.4027573853371509,0.18816666666666668
FRFHF,2011,4Q,0.36090531807993265,0.11153846153846152
FRFHF,2012,1Q,0.46484436423798836,0.1852
FRFHF,2012,2Q,0.33764191056011644,0.10441666666666666
FRFHF,2012,3Q,0.3237408647368546,0.1442
FRFHF,2012,4Q,0.3609894270334291,0.17984615384615385
FRFHF,2013,1Q,0.08295708302359166,0.09284999999999999
FRFHF,2013,2Q,0.30036651078023074,0.10963999999999999
FRFHF,2013,3Q,0.3212175238457475,0.13408
FRFHF,2013,4Q,0.30290757876793867,0.14469999999999997
FRFHF,2014,1Q,0.34164278825596767,0.12207142857142857
FRFHF,2014,2Q,0.12149752936107817,0.050375
FRFHF,2014,3Q,0.23153408175730927,0.1084090909090909
FRFHF,2014,4Q,0.2085422333541503,0.11308695652173913
FRFHF,2015,1Q,0.38943364858197627,0.11455555555555555
FRFHF,2015,2Q,0.26699718029072106,0.09219999999999999
FRFHF,2015,3Q,0.2140756130189852,0.15123809523809523
FRFHF,2015,4Q,0.17329614709691235,0.1111111111111111
FRFHF,2016,1Q,0.2492735520184041,0.0978125
FRFHF,2016,2Q,0.32018884873390235,0.12352631578947368
FRFHF,2016,3Q,0.5290329772886595,0.12749999999999997
FRFHF,2016,4Q,0.6123488236381545,0.1216153846153846
FRFHF,2017,1Q,0.22980892965068728,0.1282222222222222
FRFHF,2017,2Q,0.3309369153019492,0.17316666666666666
FRFHF,2017,3Q,0.6789235224842688,0.14016
FRFHF,2017,4Q,0.45435955413339535,0.14785714285714283
FRFHF,2018,1Q,0.04947074940900792,0.12116666666666664
FRFHF,2018,2Q,0.09971557647461876,0.15116666666666667
FRFHF,2018,3Q,0.3807245313810795,0.12184210526315786
FRFHF,2018,4Q,0.29338029306589836,0.1616206896551724
FRFHF,2019,1Q,0.6107300383742831,0.20813333333333334
FRFHF,2019,2Q,0.3816433079015822,0.074
FRFHF,2019,3Q,0.46116615281047485,0.13357894736842105
FRFHF,2019,4Q,0.3799523913412581,0.14582608695652174
FRFHF,2020,1Q,0.19703552272834704,0.11709374999999998
FRFHF,2020,2Q,0.3477785047774243,0.11809375
FRFHF,2020,3Q,0.2786173231991436,0.09482608695652173
FRFHF,2020,4Q,0.349837870551681,0.09731818181818182
FRFHF,2021,1Q,0.13586506802516835,0.0528
FRFHF,2021,2Q,0.09092970610729102,0.04372727272727272
FRFHF,2021,3Q,0.43480487995061345,0.13848275862068965
FRFHF,2021,4Q,0.27595851981669367,0.1411
FRFHF,2022,1Q,0.08637389664326414,0.07774999999999999
FRFHF,2022,2Q,0.23605059511045912,0.08266666666666667
FRFHF,2022,3Q,0.1442494791383044,0.14464
FRFHF,2022,4Q,0.1776514163204085,0.125
FRFHF,2023,1Q,0.21412036488500866,0.12884210526315787
FRFHF,2023,2Q,0.1708519718524785,0.08660869565217391
FRFHF,2023,3Q,0.28312709489260596,0.11652380952380953
FRFHF,2023,4Q,0.18784875741063953,0.088125
FRFHF,2024,1Q,0.17967609545480925,0.05957142857142857
FRFHF,2024,2Q,0.0657730861742531,0.09510526315789472
FRFHF,2024,3Q,0.2310223839618383,0.1058076923076923
HIG,2008,1Q,0.20055385302985088,0.0526
HIG,2008,2Q,0.23379342983812088,0.07233333333333332
HIG,2008,3Q,0.27096508938723596,0.04033333333333333
HIG,2008,4Q,0.4434375249522178,0.08633333333333333
HIG,2009,1Q,0.24762370703365377,0.026749999999999975
HIG,2009,2Q,0.49971727769629126,0.0855
HIG,2009,4Q,4.385960568287218e-06,0.0
HIG,2010,1Q,0.00040877130231815,0.0735
HIG,2010,2Q,0.16912203737968168,0.12733333333333333
HIG,2010,3Q,0.021562573995201808,0.1068333333333333
HIG,2010,4Q,0.11391780741352371,0.048
HIG,2011,1Q,0.23367471295503864,0.04936363636363636
HIG,2011,2Q,0.34126653866756357,0.19699999999999998
HIG,2011,3Q,0.8177944460477438,0.1689090909090909
HIG,2011,4Q,0.2821553737222164,0.11366666666666668
HIG,2012,1Q,0.017585971631691035,0.03275
HIG,2012,2Q,0.2505583996856105,0.1393333333333333
HIG,2012,3Q,0.1565788030849838,0.1216
HIG,2012,4Q,0.13629002129268256,0.04171428571428571
HIG,2013,1Q,0.43777068578713796,0.0892222222222222
HIG,2013,2Q,0.25078998950765885,0.036625
HIG,2013,3Q,0.33330368100901825,0.12066666666666666
HIG,2013,4Q,0.006961400255838158,0.0963
HIG,2014,1Q,0.11181024599108635,0.1575
HIG,2014,2Q,0.04990689610352985,0.05157142857142857
HIG,2014,3Q,0.0004546953250590514,0.1209285714285714
HIG,2014,4Q,0.25000234755175565,0.058499999999999976
HIG,2015,1Q,0.31427244549499195,0.0758888888888889
HIG,2015,2Q,0.33329801077686816,0.10977777777777777
HIG,2015,3Q,0.5982209884378953,0.1842
HIG,2015,4Q,0.01325684878975145,0.0
HIG,2016,1Q,0.14784270209256703,0.12746666666666667
HIG,2016,2Q,0.44699040719389554,0.15385714285714283
HIG,2016,3Q,0.10363567523655122,0.13169999999999998
HIG,2016,4Q,0.10894232796464873,0.0525
HIG,2017,1Q,0.38473557537147557,0.17773333333333333
HIG,2017,2Q,0.2424739446216506,0.15725
HIG,2017,3Q,0.15963681227276477,0.123
HIG,2017,4Q,0.16467924661334934,0.12
HIG,2018,1Q,0.052280111256043676,0.0936
HIG,2018,2Q,0.4730315250978831,0.222
HIG,2018,3Q,0.20395224623790537,0.11879999999999999
HIG,2018,4Q,0.2943558248931599,0.17904761904761904
HIG,2019,1Q,0.3332307802668917,0.11533333333333333
HIG,2019,2Q,0.02040702549606648,0.10666666666666666
HIG,2019,3Q,0.2110030581524535,0.11638461538461538
HIG,2019,4Q,0.201363610947589,0.1493
HIG,2020,1Q,0.122483076071532,0.1266923076923077
HIG,2020,2Q,0.32735276057958884,0.10946153846153847
HIG,2020,3Q,0.37071829837893766,0.11729411764705881
HIG,2020,4Q,0.3891784970959656,0.1397272727272727
HIG,2021,1Q,0.3337425778596265,0.19999999999999998
HIG,2021,2Q,0.29238776471378675,0.14616666666666667
HIG,2021,3Q,0.2992102258501599,0.18074999999999997
HIG,2021,4Q,0.2427449211321567,0.16099999999999998
HIG,2022,1Q,0.20583039891222535,0.1125
HIG,2022,2Q,0.3310763536230436,0.142
HIG,2022,3Q,0.08834207446470592,0.05607142857142857
HIG,2022,4Q,0.009198201233555177,0.07525
HIG,2023,1Q,0.14301429111961655,0.08185714285714285
HIG,2023,2Q,0.006378924548467262,0.10727272727272727
HIG,2023,3Q,0.0959531323488377,0.12799999999999997
HIG,2023,4Q,0.0947322871518116,0.098
HIG,2024,1Q,0.00569392625782255,0.11085714285714286
HIG,2024,2Q,0.0037064286828721914,0.08390909090909092
HIG,2024,3Q,0.06005532506829541,0.09816666666666667
HIG,2024,4Q,0.10174387319548706,0.10583333333333333
HRTG,2014,2Q,0.013549463974782171,0.0821875
HRTG,2014,3Q,0.1446649838229696,0.09662499999999999
HRTG,2014,4Q,0.0593802278679391,0.0701
HRTG,2015,1Q,0.0850919017714505,0.05577777777777778
HRTG,2015,2Q,0.04025335503519776,0.07915999999999998
HRTG,2015,3Q,0.00243362530217282,0.017124999999999987
HRTG,2015,4Q,0.11263011456521257,0.061538461538461535
HRTG,2016,1Q,0.08248934179842901,0.0726923076923077
HRTG,2016,2Q,0.03867506849346544,0.092125
HRTG,2016,3Q,0.1596132003142601,0.09314285714285712
HRTG,2016,4Q,0.1945428327253733,0.06754285714285714
HRTG,2017,1Q,0.00041147364044426417,0.064
HRTG,2017,2Q,0.004906630491308434,0.09215
HRTG,2017,3Q,0.22532429065559942,0.08272222222222221
HRTG,2017,4Q,0.18283059117953623,0.08038181818181817
HRTG,2018,1Q,0.07648934452952283,0.03263157894736842
HRTG,2018,2Q,0.019765313197820867,0.04505555555555555
HRTG,2018,3Q,0.21063331048049905,0.0858
